mz	time	VT_120305_122	VT_120229_074	VT_120302_068	VT_120307_026	VT_120218_092	VT_120218_020	VT_120305_074	VT_120229_020	VT_120305_086	VT_120306_032	VT_120306_110	VT_120307_098	VT_120222_116	VT_120217_020	VT_120229_122	VT_120302_020	VT_120301_020	VT_120217_110	VT_120229_128	VT_120301_056	VT_120306_020	VT_120306_086	VT_120218_104	VT_120229_068	VT_120218_014	VT_120218_044	VT_120218_110	VT_120218_122	VT_120302_098	VT_120305_080	VT_120217_068	VT_120306_014	VT_120305_026	VT_120305_032	VT_120217_014	VT_120217_104	VT_120302_044	VT_120222_080	VT_120222_098	VT_120218_098	VT_120306_026	VT_120217_026	VT_120222_008	VT_120217_044	VT_120306_008	VT_120301_050	VT_120307_056	VT_120217_086	VT_120305_008	VT_120229_044
1239.321347	270	90262	 	402111	149582	639468	192127	110495	171773	35865	 	562179	417388	254798	199254	162407	 	151987	78087	190175	140704	391022	177039	707503	260533	99700	80722	362544	10672	197690	85665	191080	520035	 	85454	212910	221325	198406	177439	 	54698	251214	86285	 	191483	626059	105849	102273	441009	188836	 
1239.609891	270	137868	129998	162718	326979	385061	449650	160431	249168	65273	 	526508	196986	182171	107964	113331	 	194023	138481	59824	154671	75388	172330	579096	302456	272720	191750	128099	312149	196667	158497	331021	259258	121537	10293	109148	181869	165607	201204	 	172179	 	77747	 	663165	 	124251	211777	491447	252944	167936
1239.750077	269	106346	212639	300871	67402	374947	160017	120774	244612	 	 	622505	 	137537	45300	 	589013	158523	199874	296000	95868	 	151150	726673	283854	165980	330352	252200	242908	206977	51016	21080	307257	8166	16163	 	 	241302	156217	38423	51422	 	127382	 	1163524	721546	90922	109977	890593	105287	221087
1239.87379	434	382253	266305	351957	521569	435031	369382	480094	219020	350721	177216	393453	325106	327961	188102	354836	404996	346262	272140	353615	236887	326909	351873	226361	364946	354988	332670	334895	384772	243508	495971	271570	217538	253874	313511	429816	384062	560269	415827	314016	489388	276878	249012	21655	319637	334740	292205	632496	395035	269096	331956
1240.740302	48	411701	420450	272199	315488	404789	500113	258533	303427	651329	247225	376018	74326	437404	463151	314240	660434	429249	209504	493472	391964	370679	137023	530179	299669	374886	211520	241682	420649	470605	498392	340577	257318	124709	359731	310444	207290	203905	307842	206818	347315	386963	66705	 	331523	445501	434303	474265	401853	279483	245499
1240.880679	433	172535	264421	266596	329558	146272	196054	335571	88667	94751	164936	178959	194743	191103	 	289165	165750	156841	269083	176601	143056	123710	179053	136514	171786	 	208105	146227	189300	116814	300119	79614	94339	205145	118713	 	215945	277525	194730	200379	218441	228966	164364	 	74114	109372	55191	168655	142630	198362	34759
1242.66638	49	716884	317542	466597	798946	234597	198027	720955	353276	507105	742039	823216	1010063	463276	357026	275793	260677	536167	547823	235373	424950	359492	1125392	436596	481619	367574	620415	738603	294269	866724	570188	382508	348138	546119	335747	558306	777446	477264	383127	674173	353450	415792	927622	 	768957	429117	225320	690952	391320	415545	602531
1244.71309	49	379244	234808	627210	60722	306006	282828	501149	587636	468723	428677	496271	 	354244	495230	305493	382510	480932	333395	249861	456406	371262	 	476178	473260	431144	752053	662304	522738	652461	468931	391664	573605	615777	384959	448616	559391	373015	308946	492307	457185	330920	514820	 	298800	424307	254322	578809	578766	 	461786
1245.211029	49	173890	107762	162432	294496	256612	233129	113978	177000	217277	193701	206956	261061	109163	211373	192310	186858	169086	285082	129480	268565	158757	218055	367065	190236	340933	92784	124508	103859	142073	135634	157621	161496	154133	138181	183501	121488	117753	197511	423846	96874	137375	108108	 	328761	117461	343215	157672	74045	390630	253679
1245.709268	49	239317	180661	187103	226777	129745	232801	173034	202045	202197	138108	260800	292902	34694	244745	242405	161037	115372	94084	360463	114130	189109	415874	286086	180355	211617	142446	318263	202028	234404	236835	223415	262452	229958	156888	194397	174648	188550	307548	211266	157783	208890	177403	 	248863	130221	209074	127942	190310	97543	285468
1246.756543	49	479785	837935	596177	458902	846709	985142	511835	732704	731353	318528	597735	165364	572155	912224	618296	978537	616733	406734	838532	726435	953295	313312	595353	898817	719475	728344	460373	933023	498828	846209	803685	809112	701525	667620	793322	398893	527739	462176	431001	1105840	797304	272163	806165	502087	530478	804466	690615	975646	614723	516354
1247.763503	48	401345	199040	290807	 	165253	272891	237308	203784	187283	117981	390109	 	166127	249931	389504	394014	343068	197377	196256	204627	162678	96005	310788	283229	407951	170217	417481	204285	216309	326266	239985	258728	219528	84148	207693	266586	146346	302203	142541	211145	225096	137765	540320	259977	183552	185971	240013	347027	399552	188428
1249.330458	269	142246	154430	228068	 	422039	229231	243647	331822	190463	 	1247196	139041	321264	336733	205408	98550	461871	212651	209744	233345	733349	140956	732848	676418	298373	562733	349133	215513	333244	207448	385475	 	 	154649	126080	202301	511971	207032	49846	358085	420601	79453	1469413	229051	 	179049	235621	58252	115833	114523
1249.472296	269	215789	351017	356128	577908	462106	431654	202647	387934	193610	96136	1073730	166944	1382767	138505	142438	310382	313879	444975	427238	242632	927458	280463	621736	307944	459314	316049	169888	213542	576298	187975	458757	435537	79581	162758	316138	521697	814120	354871	147834	506383	218177	337842	1822921	1128543	743860	190574	429770	182008	159238	247035
1249.614158	266	141985	284607	349644	300485	1006484	810365	221611	236396	11558	798877	1836562	205176	598681	957271	285995	402335	269425	508971	639278	220422	447718	277821	2231690	834594	487631	378162	383542	349215	314529	223545	442577	767723	 	115413	394647	701131	543764	499594	 	415601	521024	729328	1560189	447911	14527	214294	443538	735831	296756	283682
1249.689272	48	103377	 	91019	58588	 	 	81057	107467	63247	232876	242733	127214	 	145875	 	57875	58393	79864	 	46987	168302	121044	146015	73175	 	313360	82519	47650	96277	66807	 	16728	156912	66503	108183	78012	78969	 	198012	56680	120780	154259	328453	118422	21729	71736	174477	91437	30270	81658
1249.756045	261	 	99296	681338	707981	215374	385590	19328	458503	 	1002074	2957421	162912	1463167	301351	48411	139739	143698	217669	414385	86764	559139	121101	1513359	767445	247112	139189	43915	319275	464223	32167	255977	 	 	 	566971	113525	667167	456086	 	211386	409115	 	 	891181	823475	64984	264096	934785	 	 
1249.864563	402	329471	264948	396582	180861	433319	366176	304131	183111	319830	170984	128625	173800	347101	119976	256810	249164	173635	242761	289437	265700	610737	154413	 	211951	288202	136332	95757	566170	92570	257024	 	434466	 	97334	368925	 	 	 	341202	354631	 	98112	 	341489	380131	265206	282792	145528	 	92456
1249.897956	261	 	 	842400	307443	137443	389275	38827	446845	 	220157	749562	122379	1206293	429577	202699	60021	360952	112839	392959	117233	268079	272055	1792914	691311	373097	201364	243736	270858	418306	31180	376734	131314	 	 	397832	 	667546	413186	 	289674	137203	465224	 	1119342	121999	68087	460181	444097	 	 
1250.04824	264	111935	111443	386828	847143	817015	487165	141754	673678	43057	765314	1237174	180912	841591	18459	49803	279855	223981	133881	213266	145177	52240	316238	1200199	708851	582959	127341	575661	191021	436710	163013	365363	 	13350	52870	112865	107567	542123	105142	 	537517	369770	83289	276320	 	 	126374	246008	812464	85079	32136
1250.190201	274	224580	250972	180482	745367	436152	648830	233124	328444	188613	 	920883	50904	384580	215089	273475	179023	964977	316901	286831	197373	585237	50538	878425	401409	322304	105823	313694	76079	474478	210404	411312	 	117859	168201	89012	327363	507853	328329	18679	302077	24929	218012	97314	148771	715996	208205	360319	633996	220960	228906
1250.323833	440	171903	253749	242333	374894	214474	406144	104106	242196	257334	171291	173070	128519	267307	166566	264188	266084	213035	243016	270836	264121	230368	203064	199990	166624	395769	132724	277756	201929	165874	199026	231297	139402	317269	293972	407369	186680	209156	289920	217527	260241	265724	367299	 	194865	256790	284339	330245	155235	223659	181080
1250.474195	274	32952	124076	43056	 	395163	167269	55119	469795	23767	109993	750192	78201	453544	200358	53531	248629	233018	143949	194490	131667	275262	191397	1009684	451877	381692	206665	210591	133981	120331	106123	387657	 	192375	63448	 	72094	293174	285913	 	270040	 	122753	 	511328	276769	133299	84313	871634	 	110887
1250.691431	44	240657	236210	364676	159615	165500	107771	65342	153322	345425	310417	512117	60653	138141	232394	255605	480061	352557	171581	316527	192312	307949	 	290215	268178	212462	84073	423241	246708	179506	148944	270390	185947	207897	247421	111365	147531	154501	176426	189851	185090	135754	151585	477380	323625	247533	250494	151949	167201	361877	242418
1250.825144	433	397869	302294	373635	566108	263481	413135	198818	213592	282662	228487	228693	197597	269300	188542	448637	447922	372815	138093	402552	314337	203837	347697	193926	187291	499733	116252	153460	266943	217600	228060	199988	165161	260553	325627	411404	235369	231822	302335	229471	292871	296469	344912	 	408722	404344	298322	488206	170662	176842	157128
1251.326756	441	136994	221268	211962	480737	267951	251817	172847	343524	229559	222954	167774	166383	274074	190538	295721	293747	319042	155557	249201	283339	251160	219075	150670	156854	370592	155013	277675	203706	185150	322476	286384	143643	279373	337482	371472	160282	270213	269044	184472	258223	266892	308061	 	230729	333906	365167	394615	192274	199516	178353
1251.73663	43	 	160344	93262	179379	293352	211956	73405	183878	317323	131419	296217	165628	137925	328956	132770	328225	342582	121051	199205	307300	184871	71223	414140	152235	259185	330808	161171	107658	251000	109595	253781	178473	182163	94595	177616	155813	180850	187426	144626	249716	248762	59855	243624	209446	298301	199812	279720	384445	295700	220912
1251.878878	412	914074	1564770	993179	1230689	1314780	1589094	1628312	2315166	912467	812859	984835	1122233	1175462	559655	1347024	1781115	1000466	1487628	928321	1067425	2144387	801441	1399200	1168126	1746172	1095133	1369709	1360584	1518538	1177703	1413854	1826186	252027	1363392	1325904	1714398	1930247	1657115	1451410	1939621	2003604	1688409	 	1067458	1793127	1770995	1700886	1355706	428115	1168475
1252.69937	49	257740	138735	304355	445766	186755	238090	404507	310084	328771	190337	384375	173747	444261	323206	246502	258003	387003	221828	230437	288408	300781	396363	368959	355291	321330	422775	312519	291024	367220	253850	276577	405993	293129	207994	301744	251360	291712	242765	278520	427553	382107	249596	 	341149	367811	246334	304816	402691	288389	380213
1252.883673	411	367732	1097395	649405	567652	866596	1391871	525329	946395	633410	646411	454435	874251	773901	710571	826524	1123365	683580	1102896	575548	755771	1418720	497836	762356	685092	877180	712864	810849	673263	204062	373016	975854	790937	356466	1179192	967325	917188	730941	1219319	890403	1221945	1743597	968655	 	429079	581973	1079156	1013168	707043	304407	798200
1253.453594	266	 	221135	155638	631511	722241	574201	 	402759	40270	306632	194818	90196	376784	418248	 	113215	117954	501112	703722	69196	785229	86525	827108	329598	496140	144780	486037	 	336905	 	337918	549176	 	 	433171	 	390609	78171	 	308592	208928	 	1442545	497699	320794	114801	234687	520624	93045	122130
1253.596135	263	 	144575	505173	937130	905747	959568	41368	296748	 	700295	1235946	324879	788567	469344	183729	598499	213845	482602	543580	73290	1219232	148741	2678446	182473	454622	506473	323258	 	207139	 	387605	545516	 	 	645891	426403	875834	125193	 	1105200	275857	 	1299795	2415609	694291	115296	382897	1151178	 	93690
1253.696767	49	77142	 	149436	112645	 	 	109438	113056	96988	92655	249663	34850	 	 	 	146230	127035	81580	 	103441	96837	115247	279203	79789	91378	152245	129553	127012	151503	138683	123994	151223	172952	122168	103604	 	83482	 	128467	144114	132029	103802	 	258661	98620	 	78168	109494	81192	110331
1253.7387	262	 	314200	807880	1535505	857221	889136	 	357366	 	1315617	2087323	247938	2852039	468847	70729	361797	392542	1454081	432063	 	2107249	467681	4476847	855689	463626	769584	378436	568325	640532	 	71449	793736	 	 	447288	313400	772831	 	 	799192	663488	229091	1461779	2619098	506796	 	831348	2622215	 	 
1253.898067	441	9118448	10185284	10781606	8476512	11294845	11740571	12618085	13968002	5624502	7466386	5840775	8167589	9956554	9585161	7684488	14020586	5192425	10144103	7970224	11122657	11317425	7965874	8888700	8107343	10416151	10616097	8547725	7079789	9189880	8914396	10887223	9890051	3229004	5195945	12651088	8931376	10319464	13539119	10646959	12926172	11607555	10171821	1955678	5226606	6412105	11185089	17426705	9253519	3189384	10620508
1254.032293	264	 	280216	262559	1251140	1635861	710342	 	659195	 	774646	1217441	 	2546771	1855995	144798	384096	296213	1253711	873024	53127	2069622	402804	5066513	256457	464746	746284	636597	189216	730175	 	390494	1061000	 	 	1424705	 	1116861	 	 	918617	771031	 	3684265	883242	808466	112748	574435	2558296	219830	 
1254.166542	263	 	477003	657414	973029	1459843	1122960	 	556216	 	1017189	2217705	276965	2492273	562194	190772	236253	258967	972555	736414	 	1988580	454002	6344614	906766	890787	201980	603701	100317	1299474	 	319654	1152376	 	 	732689	324029	1935574	152842	 	1042445	1283647	 	2452829	5158128	1197749	 	889556	2633198	100990	132865
1254.309205	263	 	388179	416047	1502172	1433767	921878	 	526164	 	1478506	1995347	406056	2086002	305857	340145	733935	97757	945470	369741	 	1756678	347098	4553491	717886	892587	704585	724497	164154	457774	 	249470	505930	 	 	460347	397530	1555949	148248	 	784158	759575	 	2742051	4682797	1043522	 	656734	1609272	 	198766
1254.460286	264	58532	246658	202065	1007800	870796	804864	 	297946	 	468404	1763720	 	1255703	853164	 	406797	219162	483220	567875	96070	1478907	222989	2891112	432044	286815	275484	396540	169787	643883	 	478330	403830	 	 	718556	137968	608829	78076	 	354953	784755	150031	1872420	1243692	539578	115218	288077	601959	182659	96553
1254.602998	268	 	74688	334127	1081407	649410	903034	43948	196149	 	528237	792004	13114	1034055	1006134	193219	357976	184221	894774	181517	108970	1085372	117883	2227728	373636	224613	543437	149993	217185	425107	204381	543623	 	 	 	147943	477432	514001	13875	 	243545	485691	 	1247534	2018551	254227	134462	174726	699367	252379	 
1254.745735	42	128343	168936	135223	92136	547481	390684	54418	361586	314335	49452	329923	46980	306526	304626	254409	439823	416679	205504	417406	272935	359016	 	459361	385226	314610	256658	273804	484977	143440	391233	465877	316752	236297	313824	253291	149375	230104	296939	120244	340049	358268	133328	234614	391365	339679	288241	 	455992	335022	675292
1254.896895	440	6343225	6964849	7170351	5873919	7984547	7748268	8879562	8855336	3785632	5254902	4623109	5556081	7122323	4980068	7115537	9120925	3430195	6813440	4745405	7428463	7505417	5487824	5546676	5780605	7602796	7221254	6135903	4793571	6336359	6292185	7277624	6517209	2608541	3573968	9013367	4839168	7073836	8745211	6942762	8138136	7980882	8022596	1208178	4065707	4237032	7437081	11520852	6624377	2263391	7345409
1255.905327	436	4036234	4032785	3868584	2404878	4877646	5461686	5467365	4363769	3352756	2766909	2134542	3405966	5003824	3850413	4096570	4722410	1681233	4120491	3637115	4175723	5450848	5611116	2710297	3792834	3984060	3411080	4759225	4118299	2918073	3827463	4428073	2761833	2204447	1801356	4300038	4351949	4693199	4842701	3773587	5127645	3627113	6181187	863674	2775644	2066491	4128585	5660688	4448960	1343793	4295867
1256.712947	48	270846	297402	403647	242636	348672	413376	208557	327994	335873	297383	520503	192394	327740	391695	285068	290493	349973	243339	341761	318779	364932	249587	468375	255544	312983	360251	231419	356834	286482	420146	307105	179876	151094	340577	291318	249784	236087	306248	302211	295437	307865	198897	 	357850	276965	357107	275794	513625	316875	312558
1256.914974	434	2470053	2018641	1832336	1559051	2557559	2894133	2851403	2373610	2137281	1637162	1343924	1416359	2749336	1956247	2338706	2202086	884942	2161533	1993085	1971219	2860351	2938346	1550912	1875221	1774576	1430218	2575939	2597642	1119303	2330874	2240392	917240	1302693	872945	1691880	2601220	1821862	2315900	1664701	2447950	1493377	3689485	 	1548205	1242851	1759408	3079516	2397101	743416	2630338
1257.715142	45	267397	257431	263791	260316	230852	224626	 	224800	256394	309086	515166	 	155429	300353	106378	182120	422325	128290	189533	238296	134543	221249	289316	219415	133481	187519	133242	331786	363747	217713	225860	244367	206551	145632	252913	120709	172991	318242	161483	137242	191058	348667	 	224872	336163	187022	64730	210963	416761	214896
